POSTE_ID,DATECOM,DIRECTION,VEHICULE,P00_01,P01_02,P02_03,P03_04,P04_05,P05_06,P06_07,P07_08,P08_09,P09_10,P10_11,P11_12,P12_13,P13_14,P14_15,P15_16,P16_17,P17_18,P18_19,P19_20,P20_21,P21_22,P22_23,P23_24,SUM_TRAF,LOCALITE,ROUTE,SENS,D1,D2,COORD_X,COORD_Y
427,2018-05-11,3,C,0,0,0,0,1,0,5,8,9,6,8,5,6,6,7,5,3,3,0,1,0,0,0,0,73,WALDHOF,CR126,Waldhof <-> Rammeldange deux sens ,Waldhof,Rammeldange,82162.39,80430.805
432,2018-05-11,3,C,0,1,0,1,0,5,16,31,14,14,10,10,10,13,13,8,15,10,11,11,4,3,2,6,208,SANDWEILER,N2,Moutfort <-> Hamm deux sens ,Moutfort,Hamm,82981.305,75683.45
433,2018-05-11,3,C,2,3,2,5,12,33,40,29,41,48,53,51,39,44,43,51,33,32,17,12,12,11,12,14,639,SANDWEILER,N2,Oetrange <-> Hamm deux sens ,Oetrange,Hamm,84370.26,74929.016
445,2018-05-11,3,C,2,0,0,0,5,23,60,97,70,54,69,62,56,58,65,56,56,56,43,38,31,20,23,16,960,HOWALD,N3,Hesperange <-> Luxembourg deux sens ,Hesperange,Luxembourg,78863.6,71599.5
446,2018-05-11,3,C,1,1,0,2,6,15,48,63,45,46,37,43,45,41,48,51,54,38,37,30,16,11,11,7,696,SCHLAMMESTE,N3,Frisange <-> Alzingen deux sens ,Frisange,Alzingen,80616.65,67187.47
448,2018-05-11,3,C,0,0,0,2,7,16,24,28,37,24,27,41,33,35,38,34,26,20,20,12,14,7,10,4,459,SELZ,N17,Tandel <-> Bleesbréck deux sens ,Tandel,Bleesbréck,81468.414,104916.64
449,2018-05-11,3,C,1,3,0,3,15,26,32,54,56,54,56,56,51,58,60,53,47,26,32,20,12,16,11,6,748,BLEESBRECK,N17,Bleesbréck <-> Diekirch deux sens ,Bleesbréck,Diekirch,81229.69,104020.695
452,2018-05-11,3,C,0,1,1,2,5,9,14,21,22,34,35,32,42,31,34,34,24,17,11,6,3,6,3,2,389,FRIDHAFF,N7,Fridhaff <-> Diekirch deux sens ,Fridhaff,Diekirch,78950.55,104686.45
459,2018-05-11,3,C,0,0,1,0,3,14,41,22,12,5,6,14,8,7,12,11,8,5,4,3,6,4,3,3,192,CANACH,CR144,Oetrange <-> Canach deux sens ,Oetrange,Canach,90160.26,74664.02
460,2018-05-11,3,C,0,0,0,0,0,4,2,8,2,3,2,4,2,3,4,2,2,4,5,2,1,1,2,2,55,OETRANGE-BOUS,N28,Bous <-> Oetrange deux sens ,Bous,Oetrange,89401.55,71297.25
463,2018-05-11,3,C,0,1,4,3,6,9,39,38,28,33,28,37,29,34,24,31,33,21,21,15,8,4,3,2,451,ELLANGE,N16,Mondorf (A13) <-> Ellange deux sens ,Mondorf (A13),Ellange,89819.75,64515.914
464,2018-05-11,3,C,0,0,0,0,2,4,7,7,5,7,4,2,6,3,3,5,4,3,1,1,0,0,1,0,65,SCHENGEN Giratoire,N10,Remich <-> Schengen deux sens ,Remich,Schengen,94124.73,60879.266
465,2018-05-11,3,C,0,0,0,0,0,7,20,12,14,17,16,11,17,19,15,12,10,8,8,7,9,3,1,3,209,SCHENGEN Giratoire,CR152,Schengen <-> Remerschen deux sens ,Schengen,Remerschen,93907.336,60955.94
469,2018-05-11,3,C,14,10,27,27,31,47,72,94,88,85,109,87,76,99,74,75,62,33,36,23,16,23,19,20,1247,WINDHOF,N13,Windhof <-> Garnich (A6) deux sens ,Windhof,Garnich (A6),64673.805,78754.23
470,2018-05-11,3,C,0,2,0,0,4,9,32,38,41,37,48,42,38,31,43,42,27,13,12,7,6,3,5,2,482,GARNICH,N13,Windhof A6 <-> Garnich deux sens ,Windhof A6,Garnich,64367.84,76355.555
473,2018-05-11,3,C,0,1,4,2,5,26,41,30,37,41,38,39,35,28,24,37,31,26,16,15,4,5,3,6,494,BOUS,N2,Remich <-> Bous deux sens ,Remich,Bous,91325.17,68727.45
474,2018-05-11,3,C,0,0,0,0,1,2,3,6,4,3,6,9,6,2,7,4,1,9,4,2,2,1,1,0,73,HETTERMILLEN,N10,Ehnen <-> Hettermillen deux sens ,Ehnen,Hettermillen,94837.88,72721.32
479,2018-05-11,3,C,0,1,4,2,6,24,48,63,45,51,47,50,42,43,43,51,43,43,22,15,17,6,7,7,680,TRINTANGE,N2,Assel <-> Moutfort deux sens ,Assel,Moutfort,88217.68,70739.516
481,2018-05-11,3,C,2,2,0,3,7,12,9,20,19,26,24,19,16,18,18,15,8,9,6,6,11,9,10,8,277,OETRANGE,N28,Sandweiler <-> Oetrange deux sens ,Sandweiler,Oetrange,86217.73,74027.78
483,2018-05-11,3,C,1,0,1,1,0,6,22,43,29,40,38,32,33,43,42,33,37,30,34,25,13,10,5,3,521,ASPELT,N16,Mondorf <-> Aspelt deux sens ,Mondorf,Aspelt,84357.21,64987.043
484,2018-05-11,3,C,1,0,0,2,0,0,19,29,20,20,14,16,20,18,19,15,15,17,9,5,3,3,0,1,246,HELLANGE,N13,Hellange <-> Frisange deux sens ,Hellange,Frisange,79224.34,63937.664
485,2018-05-11,3,C,1,0,0,0,2,4,15,20,22,22,16,11,13,13,14,12,23,22,9,11,5,3,2,2,242,DUDELANGE-KAYL,N31,Kayl <-> Dudelange deux sens ,Kayl,Dudelange,72739.43,61260.1
486,2018-05-11,3,C,0,0,0,0,2,16,38,32,33,26,29,22,21,16,28,27,18,19,19,22,10,11,9,21,419,ESCH-SUR-ALZETTE,N4,Esch-Belval <-> Esch-Centre deux sens ,Esch-Belval,Esch-Centre,66402.57,61767.566
487,2018-05-11,3,C,0,0,0,0,1,15,31,43,20,19,22,22,26,22,25,29,15,11,12,11,3,4,2,3,336,ESCH-SUR-ALZETTE,N31,Esch-sur-Alzette <-> Kayl-Poteau deux sens ,Esch-sur-Alzette,Kayl-Poteau,67518.82,61784.492
488,2018-05-11,3,C,0,1,1,0,5,19,32,42,21,27,17,27,28,27,25,38,14,14,11,9,4,4,2,4,372,RUMELANGE,N33,Rumelange <-> Kayl-Poteau deux sens ,Rumelange,Kayl-Poteau,68581.734,59217.008
492,2018-05-11,3,C,0,2,0,2,1,3,9,29,27,27,29,24,25,26,19,24,14,14,10,8,8,4,5,2,312,BLUMENTHAL,N14,Graulinster <-> Reuland deux sens ,Graulinster,Reuland,87034.516,90015.64
493,2018-05-11,3,C,0,0,0,3,2,9,17,29,16,13,16,18,17,28,23,27,24,12,9,10,5,6,4,0,288,BISSEN,N22,Boevange <-> Colmar-Berg deux sens ,Boevange,Colmar-Berg,72222.02,94816.74
495,2018-05-11,3,C,2,0,1,0,2,9,23,34,40,35,33,38,22,21,26,24,21,21,15,4,6,3,3,0,383,RECKANGE,N8,Brouch <-> Reckange deux sens ,Brouch,Reckange,73345.1,90757.43
498,2018-05-11,3,C,0,0,1,0,1,11,14,19,19,20,35,23,19,20,22,28,12,12,5,14,2,2,1,1,281,BASCHARAGE,N31,Biff <-> Niedercorn deux sens ,Biff,Niedercorn,60394.312,69204.414
520,2018-05-11,3,C,0,1,1,0,1,7,16,24,18,30,22,19,21,27,22,17,21,19,16,12,12,5,4,2,317,ROLLINGEN,N7,Mersch <-> Lintgen deux sens ,Mersch,Lintgen,76360.086,88875.28
525,2018-05-11,3,C,1,0,0,0,0,0,6,12,14,14,9,12,10,10,8,18,16,10,9,7,3,2,0,1,162,ANGELSBERG,CR118,Larochette <-> Mersch deux sens ,Larochette,Mersch,79535.66,92442.2
602,2018-05-11,3,C,2,1,3,10,19,22,44,45,62,63,87,92,65,58,66,55,51,47,28,28,22,13,11,8,902,WEISWAMPACH,N7,Wemperhardt <-> Weiswampach deux sens ,Wemperhardt,Weiswampach,72299.13,134843.62
604,2018-05-11,3,C,0,0,0,1,3,7,21,33,38,28,34,21,35,27,21,20,19,22,16,11,5,0,3,4,369,TROISVIERGES,N12,Wilwerdange <-> Asselborn deux sens ,Wilwerdange,Asselborn,68095.63,132528.28
605,2018-05-11,3,C,1,1,0,0,3,9,8,20,25,31,17,18,24,19,19,18,10,8,8,5,0,1,3,0,248,ANTONIUSHAFF,N18,Antoniushaff <-> Clervaux deux sens ,Antoniushaff,Clervaux,63494.12,126016.06
610,2018-05-11,3,C,10,10,4,15,27,32,72,64,83,102,121,112,89,84,90,80,69,63,35,32,24,19,8,7,1252,DICKT,N7,Hosingen <-> Hoscheid deux sens ,Hosingen,Hoscheid,74344.13,114997.33
708,2018-05-11,3,C,0,1,1,1,1,14,15,31,19,22,26,24,20,21,21,20,18,9,10,6,3,3,3,2,291,MERTZIG,N21,Feulen <-> Mertzig deux sens ,Feulen,Mertzig,68947.51,100496.57
710,2018-05-11,3,C,8,3,6,9,23,33,51,48,62,61,71,59,55,56,52,56,37,37,26,10,16,8,9,7,803,ETTELBRUCK CONT.,B7,Friedhaff <-> Ettelbruck deux sens ,Friedhaff,Ettelbruck,75172.06,100627.21
712,2018-05-11,3,C,0,0,0,0,2,6,12,24,11,4,4,3,5,3,3,9,8,6,6,7,2,2,1,0,118,WARKEN,CR348,Buerden <-> Ettelbruck deux sens ,Buerden,Ettelbruck,74576.27,102224.555
715,2018-05-11,3,C,2,0,0,2,14,38,45,70,58,49,45,65,51,54,62,50,46,30,22,22,11,15,10,3,764,INGELDORF,N7,Ingeldorf <-> Diekirch deux sens ,Ingeldorf,Diekirch,77670.93,102386.3
716,2018-05-11,3,C,1,1,0,1,5,24,29,61,39,31,31,36,41,38,55,41,49,29,20,20,11,17,13,2,595,ETTELBRUCK,N7,Ettelbruck <-> Diekirch deux sens ,Ettelbruck,Diekirch,76330.8,101746.24
724,2018-05-11,3,C,0,0,1,2,3,12,22,28,32,21,29,26,27,22,32,32,17,23,11,9,11,9,4,4,377,MEDERNACH-LAROCHETTE,N14,Larochette <-> Medernach deux sens ,Larochette,Medernach,83536.74,96383.305
805,2018-05-11,3,C,1,1,1,2,4,9,16,45,28,22,26,40,37,22,27,25,26,18,9,9,4,4,3,1,380,REDANGE,N22,Reichlange <-> Redange deux sens ,Reichlange,Redange,62433.26,93397.71
807,2018-05-11,3,C,1,0,0,1,2,8,22,54,30,28,32,48,45,36,40,31,29,23,13,12,4,3,4,1,467,REICHLANGE,N12,Reichlange <-> Bettborn deux sens ,Reichlange,Bettborn,62549.984,93523.484
809,2018-05-11,3,C,0,1,1,0,1,4,10,17,14,10,10,13,11,9,17,11,8,10,3,6,3,0,0,0,159,REICHLANGE,N23,Reichlange <-> Rambrouch deux sens ,Reichlange,Rambrouch,62256.12,93684.695
811,2018-05-11,3,C,0,0,0,1,1,3,12,10,7,6,6,11,10,8,11,9,14,5,4,5,3,2,3,0,131,RIPPWEILER,N24,Rippweiler <-> Useldange deux sens ,Rippweiler,Useldange,64934.914,91119.266
816,2018-05-11,3,C,0,0,1,0,2,7,20,32,17,13,17,20,20,12,11,9,13,8,5,1,1,2,1,0,212,RIPPWEILER,N12,Reichlange <-> Saeul deux sens ,Reichlange,Saeul,65140.598,91118.45
818,2018-05-11,3,C,0,0,0,0,1,5,20,17,27,11,16,18,17,15,18,18,19,13,10,8,3,2,2,2,242,SAEUL,N12,Tuntange <-> Saeul deux sens ,Tuntange,Saeul,66859.38,87773.555
820,2018-05-11,3,C,1,1,1,5,8,7,12,29,22,19,15,30,20,31,23,27,16,14,16,14,6,1,7,4,329,RIESENHOF,N23,Martelange <-> Koetschette deux sens ,Martelange,Koetschette,54420.99,100762.33
822,2018-05-11,3,C,0,0,0,1,1,1,5,3,8,7,11,5,6,6,9,11,2,8,2,4,0,0,0,0,90,GROSBOUS,N12,Grosbous <-> Hierheck deux sens ,Grosbous,Hierheck,65234.676,99642.78
902,2018-05-11,3,C,0,0,0,1,3,7,10,20,31,34,29,23,18,25,28,28,24,20,22,11,3,3,2,1,343,CLERVAUX,N18,Marnach <-> Antoniushof deux sens ,Marnach,Antoniushof,69742.12,124931.14
908,2018-05-11,3,C,1,1,0,1,6,19,37,39,27,35,33,27,29,30,34,26,20,22,20,13,19,12,10,7,468,BETTEMBOURG,N13,Bettembourg <-> Fennange deux sens ,Bettembourg,Fennange,74808.01,64802.297
923,2018-05-11,3,C,0,2,1,5,6,17,30,45,38,44,57,47,42,53,46,36,39,22,16,12,11,11,3,6,589,HEISCHTERGRONN,N15,Wiltz <-> Heischtergronn deux sens ,Wiltz,Heischtergronn,64322.06,108502.195
926,2018-05-11,3,C,1,0,0,0,2,23,39,50,31,46,31,37,46,46,57,44,26,30,28,31,21,21,21,12,643,ESCH-ALZETTE,N4,Lallange <-> Esch-Alzette deux sens ,Lallange,Esch-Alzette,66856.17,62993.71
927,2018-05-11,3,C,1,0,1,0,0,3,22,29,35,36,26,27,21,21,27,27,22,14,9,10,6,6,0,0,343,WICKRANGE,N13,Wickrange <-> Pontpierre deux sens ,Wickrange,Pontpierre,69445.73,67176.516
928,2018-05-11,3,C,0,0,0,0,0,8,15,28,17,19,15,12,16,14,13,19,14,15,16,15,8,4,3,6,257,BELVAUX,N31,Belvaux <-> Differdange deux sens ,Belvaux,Differdange,62411.56,64443.49
939,2018-05-11,3,C,10,9,9,15,27,30,62,74,84,106,111,106,82,77,90,83,73,56,45,37,24,18,8,9,1245,HOSINGEN,N7,Dorscheid <-> Hosingen deux sens ,Dorscheid,Hosingen,74532.484,120637.63
941,2018-05-11,3,C,1,0,0,2,2,8,8,20,20,14,11,15,18,9,8,8,11,19,6,4,1,3,3,2,193,ALLERBORN,N20,Féitsch <-> Allerborn deux sens ,Féitsch,Allerborn,59769.207,122546.0
942,2018-05-11,3,C,2,0,2,2,5,11,12,29,40,32,34,32,40,33,18,11,25,29,13,7,2,2,4,4,389,HAMIVILLE,N12,Hamiville <-> Féitsch deux sens ,Hamiville,Féitsch,60364.152,123320.05
943,2018-05-11,3,C,0,1,1,0,3,6,13,42,29,36,34,39,25,35,18,37,22,18,15,11,6,6,2,3,402,MAISON SCHUMAN,N26,Wiltz <-> Maison Schuman deux sens ,Wiltz,Maison Schuman,59479.574,112602.12
944,2018-05-11,3,C,1,0,0,1,3,3,9,29,25,15,20,18,27,21,14,5,21,18,5,6,2,3,2,2,250,EMESCHBAACH,N12,Asselborn <-> Antoniushaff deux sens ,Asselborn,Antoniushaff,64769.258,128659.93
946,2018-05-11,3,C,11,6,9,11,19,18,54,59,52,72,93,91,69,71,66,54,57,53,38,28,19,13,12,7,982,FISCHBACH,N7,Heinerscheid <-> Marbourg deux sens ,Heinerscheid,Marbourg,72984.695,126355.57
947,2018-05-11,3,C,0,0,0,2,7,14,21,22,26,22,34,40,28,21,29,21,28,16,23,18,8,4,1,2,387,HULDANGE,N7,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,69818.516,137313.02
1111,2018-05-11,3,C,4,0,1,1,2,11,17,24,25,22,14,19,20,14,14,18,15,19,9,9,11,5,3,1,278,ECHTERNACH,N10,Echternach <-> Bollendorf deux sens ,Echternach,Bollendorf,96674.516,98391.53
1113,2018-05-11,3,C,1,0,0,0,0,2,9,8,8,7,4,8,7,17,12,11,5,2,2,2,1,2,0,0,108,CHRISTNACH,CR118,Christnach <-> Consdorf deux sens ,Christnach,Consdorf,87978.6,94792.87
1114,2018-05-11,3,C,0,0,0,1,0,2,7,13,6,8,9,12,8,14,9,7,14,10,7,3,2,1,1,0,134,PAFEBIERG,CR141,Osweiler <-> Mompach deux sens ,Osweiler,Mompach,100631.55,93911.984
1117,2018-05-11,3,C,2,4,5,21,20,28,51,54,68,58,52,54,46,45,27,23,42,39,29,23,15,8,5,3,722,ECHTERNACH,N11,Echternach <-> Luxembourg deux sens ,Echternach,Luxembourg,97290.05,96950.62
1119,2018-05-11,3,C,0,0,2,1,1,6,9,26,17,16,26,25,23,24,18,20,16,16,19,10,5,3,2,0,285,STEINHEIM,N10,Echternach <-> Wasserbillig deux sens ,Echternach,Wasserbillig,101849.56,98546.32
1202,2018-05-11,3,C,0,3,1,2,0,5,11,24,14,12,14,6,12,9,11,14,9,9,7,4,6,3,3,3,182,JUNGLINSTER,N11,Junglinster <-> Gonderange deux sens ,Junglinster,Gonderange,85771.23,85499.0
1204,2018-05-11,3,C,3,7,6,15,16,27,50,50,52,39,49,28,34,36,30,32,36,24,23,20,17,2,10,4,610,GONDERANGE,N11,Gonderange <-> Junglinster deux sens ,Gonderange,Junglinster,85287.734,84159.34
1229,2018-05-11,3,C,0,1,1,0,1,2,8,13,18,24,25,16,15,12,19,18,16,13,8,9,4,0,0,1,224,BIWER,N14,Wecker <-> Boudlerbach deux sens ,Wecker,Boudlerbach,94591.47,85866.375
1230,2018-05-11,3,C,0,0,1,19,4,4,11,42,32,22,24,35,32,26,25,29,29,17,18,11,5,5,3,2,396,NIEDERANVEN,N1,Niederanven <-> Senningerberg deux sens ,Niederanven,Senningerberg,85346.336,79384.07
1231,2018-05-11,3,C,1,1,1,3,0,3,9,19,9,11,10,11,10,12,11,11,11,8,6,7,8,5,3,1,171,WECKERGRUND,N1,Grevenmacher <-> Luxembourg deux sens ,Grevenmacher,Luxembourg,93607.59,82958.68
1250,2018-05-11,3,C,0,0,2,0,1,4,7,9,10,11,10,12,11,13,10,15,10,13,8,2,5,2,1,0,156,MOERSDORF,N10,Wasserbillig <-> Born deux sens ,Wasserbillig,Born,104024.4,89718.56
1314,2018-05-11,3,C,1,0,1,0,0,2,14,19,19,18,15,16,16,20,20,21,13,10,12,4,3,3,2,3,232,DALHEIM,N13,Filsdorf <-> Bous deux sens ,Filsdorf,Bous,86768.91,67154.63
1407,2018-05-11,3,C,175,98,75,109,226,502,436,480,476,505,496,497,436,385,366,379,270,272,209,121,82,378,569,473,8015,ESCH-SUR-ALZETTE,A4,Lankelz <-> Luxembourg deux sens ,Lankelz,Luxembourg,67058.69,64399.555
1410,2018-05-11,3,C,231,212,256,333,444,663,572,494,539,560,579,582,526,525,617,590,544,462,473,486,388,414,307,293,11090,BETTEMBOURG,A3,Croix de Bettembourg <-> Luxembourg deux sens ,Croix de Bettembourg,Luxembourg,76227.07,64532.98
1413,2018-05-11,3,C,108,85,105,137,191,343,539,651,631,673,652,612,610,600,676,582,547,582,453,373,236,567,141,115,10209,IRRGARTEN,A1,Echangeur Irrgarten <-> Croix de Gasperich deux sens ,Echangeur Irrgarten,Croix de Gasperich,80784.0,75655.0
1414,2018-05-11,3,C,135,104,114,143,225,506,482,427,417,492,520,548,493,524,613,595,639,596,419,389,305,460,391,276,9813,FRANCE Frontière,A3,France <-> Luxembourg deux sens ,France,Luxembourg,76415.195,60861.355
1420,2018-05-11,3,C,129,135,180,254,295,362,350,283,371,382,351,381,381,382,367,370,352,318,364,359,222,209,176,136,7109,BELGIQUE Frontière,A6,Belgique <-> Luxembourg deux sens ,Belgique,Luxembourg,63045.664,77945.945
1429,2018-05-11,3,C,122,101,112,144,179,273,379,403,406,414,344,367,367,358,377,345,302,324,266,248,193,151,115,109,6399,KIRCHBERG,A1,Echangeur Kirchberg <-> Echangeur Irrgarten deux sens ,Echangeur Kirchberg,Echangeur Irrgarten,80988.89,76925.03
1432,2018-05-11,3,C,105,102,92,156,142,215,311,334,264,355,304,329,0,282,341,317,372,340,252,209,181,127,138,125,5393,ALLEMAGNE Frontière,A1,Allemagne <-> Luxembourg deux sens ,Allemagne,Luxembourg,103675.21,88574.78
1441,2018-05-11,3,C,8,11,21,28,50,105,171,174,207,197,199,189,163,165,143,136,92,63,46,46,67,22,18,14,2335,AESSEN,A13,Sanem <-> Lankelz deux sens ,Sanem,Lankelz,63022.316,66426.78
1448,2018-05-11,3,C,46,53,77,88,127,182,186,177,184,214,205,182,182,201,196,207,177,181,131,98,67,64,58,54,3337,TUNNEL MARKUSBIERG,A13,Allemagne <-> Frisange deux sens ,Allemagne,Frisange,94038.67,60374.227
1487,2018-05-11,3,C,7,9,4,13,23,40,81,109,127,124,99,122,107,83,122,106,77,58,38,34,16,21,6,12,1438,STAFFELSTEIN,A7,Ech. Waldhof <-> Ech. Lorentzweiler deux sens ,Ech. Waldhof,Ech. Lorentzweiler,80637.51,80313.8
5053,2018-05-11,3,C,0,0,0,0,0,6,14,33,21,16,24,18,24,15,26,20,27,18,9,9,5,3,2,1,291,QUATRE-VENTS,N12,Dondelange <-> Quatre-Vents deux sens ,Dondelange,Quatre-Vents,70927.04,82759.164
5055,2018-05-11,3,C,0,0,0,0,0,4,11,38,37,34,26,14,13,20,30,28,35,22,14,10,11,3,3,2,355,QUATRE-VENTS,N12,Kopstal <-> Quatre-Vents deux sens ,Kopstal,Quatre-Vents,71158.49,82433.305
5073,2018-05-11,3,C,0,0,0,0,0,0,1,1,0,0,0,1,2,2,1,1,1,0,3,6,7,7,3,0,36,PRETTINGEN,CR123,Prettingen <-> Gosseldange deux sens ,Prettingen,Gosseldange,76507.52,87118.87
5074,2018-05-11,3,C,0,0,0,0,0,0,1,3,1,1,3,2,3,1,2,4,5,3,1,1,0,1,0,0,32,MUELLENDORF,CR123,Muellendorf <-> Huensdorf deux sens ,Muellendorf,Huensdorf,77294.484,83437.24
5075,2018-05-11,3,C,2,1,0,0,0,6,10,20,14,17,13,16,19,17,16,20,19,19,10,11,9,8,6,5,258,HEISDORF,CR124,Heisdorf <-> Muellendorf deux sens ,Heisdorf,Muellendorf,77493.5,82563.04
5076,2018-05-11,3,C,0,0,0,0,2,6,9,9,20,10,8,11,6,12,10,8,7,8,7,5,10,6,2,1,157,BERELDANGE,CR123,Bereldange <-> Steinsel deux sens ,Bereldange,Steinsel,76733.734,80795.56
5077,2018-05-11,3,C,0,0,0,0,0,0,2,1,2,1,2,1,2,0,1,0,2,0,1,0,1,0,0,0,16,HELMSANGE,CR125,Staffelstein <-> Helmsange deux sens ,Staffelstein,Helmsange,78296.01,80609.37
5079,2018-05-11,3,C,0,0,0,0,0,6,5,12,15,11,12,10,13,14,11,10,8,2,1,2,7,1,0,0,140,BLASCHETTE,CR122,Blaschette <-> Lorentzweiler deux sens ,Blaschette,Lorentzweiler,79707.39,85291.51
5081,2018-05-11,3,C,0,0,0,0,0,0,2,10,6,3,2,3,5,4,5,3,5,3,3,4,2,2,5,1,68,EISENBORN,CR119,Staffelstein <-> Eisenborn deux sens ,Staffelstein,Eisenborn,81117.64,83990.24
5083,2018-05-11,3,C,0,0,0,1,2,12,20,42,39,31,29,36,34,26,24,19,37,26,15,12,8,17,5,2,437,LORENTZWEILER,N7,Lorentzweiler <-> A7 deux sens ,Lorentzweiler,A7,77847.59,85564.86
5084,2018-05-11,3,C,1,2,0,1,3,1,5,19,19,10,20,10,17,21,11,12,17,7,3,2,4,0,2,0,187,MERSCH,CR102,Mersch <-> A7 Schoenfels deux sens ,Mersch,A7 Schoenfels,74824.664,89523.99
5085,2018-05-11,3,C,1,0,2,0,1,5,18,18,21,18,23,24,20,12,25,19,22,14,11,4,3,1,1,1,264,MERSCH,N8,Mersch <-> A7 deux sens ,Mersch,A7,74645.82,90828.89
5086,2018-05-11,3,C,0,0,1,0,2,7,21,38,39,30,29,26,27,23,18,20,19,19,13,6,6,1,1,0,346,RECKANGE,N8,A7 <-> Reckange deux sens ,A7,Reckange,74281.67,90838.56
5088,2018-05-11,3,C,0,0,0,3,0,1,8,16,11,11,14,13,6,15,12,12,9,6,5,4,4,3,3,1,157,JUNGLINSTER,CR121,Junglinster <-> Blumenthal deux sens ,Junglinster,Blumenthal,87126.07,87227.63
5092,2018-05-11,3,C,7,8,9,17,28,53,91,127,143,141,111,138,126,112,123,110,95,63,39,30,20,16,6,12,1625,LORENTZWEILER,A7,Mersch <-> Luxembourg deux sens ,Mersch,Luxembourg,76556.73,85983.84
5093,2018-05-11,3,C,0,1,1,0,2,9,15,39,32,26,21,16,12,22,21,19,19,13,15,9,9,6,5,1,313,LINTGEN,N7,Lintgen <-> A7 deux sens ,Lintgen,A7,76987.195,86992.33
5095,2018-05-11,3,C,4,4,5,15,17,29,51,71,51,48,55,52,44,50,50,54,34,40,28,18,18,6,10,3,757,JUNGLINSTER,N11,Gonderange <-> Graulinster deux sens ,Gonderange,Graulinster,86181.73,85345.375
5096,2018-05-11,3,C,0,0,0,0,0,3,4,11,5,4,8,4,4,6,6,5,5,3,3,2,2,2,4,1,82,GODBRANGE,CR129,Junglinster <-> Godbrange deux sens ,Junglinster,Godbrange,84952.02,88911.74
5103,2018-05-11,3,C,1,0,0,1,0,4,15,19,4,10,5,11,8,9,7,11,0,4,7,8,5,3,3,2,137,FRISANGE,N13,Aspelt <-> Frisange deux sens ,Aspelt,Frisange,82407.72,64695.63
5104,2018-05-11,3,C,1,1,0,2,0,0,11,18,16,9,10,10,12,13,9,12,9,17,4,4,2,2,0,1,163,HELLANGE,N13,Rond-point Hellange <-> Hellange deux sens ,Rond-point Hellange,Hellange,77896.84,63437.54
5106,2018-05-11,3,C,9,1,7,13,10,16,52,41,52,43,36,36,32,33,19,24,28,27,15,22,7,6,3,4,536,HELLANGE,Chantier,Rond-point Hellange <-> A13 deux sens ,Rond-point Hellange,A13,77423.41,63289.34
5119,2018-05-11,3,C,0,0,0,3,12,27,44,43,55,39,29,32,29,28,22,30,28,20,13,12,4,4,3,2,479,SOLEUVRE,Rocade Differdange,Differdange <-> Soleuvre deux sens ,Differdange,Soleuvre,61378.285,65439.652
5120,2018-05-11,3,C,0,0,0,0,2,5,19,25,21,18,15,16,16,17,22,22,18,20,17,14,7,5,4,3,286,OBERCORN,CR174,Soleuvre <-> Differdange deux sens ,Soleuvre,Differdange,61416.0,65192.973
17563,2018-05-11,3,C,0,0,0,0,3,8,14,8,10,10,6,4,11,10,7,13,5,10,13,8,3,2,1,5,151,BELVAUX,B40,France <-> Esch deux sens ,France,Esch,63849.78,63148.72
2,2018-06-02,3,C,5,3,2,2,5,8,15,18,38,39,35,31,29,44,25,15,10,17,14,7,3,2,2,2,371,WEMPERHARDT Frontière,N12,Belgique <-> Wemperhardt deux sens ,Belgique,Wemperhardt,71763.83,135930.69
7,2018-06-02,3,C,1,0,1,2,0,4,4,7,6,8,6,8,6,6,6,5,5,9,1,3,1,1,2,0,92,WASSERBILLIG Frontière,N1,Allemagne <-> Wasserbillig deux sens ,Allemagne,Wasserbillig,104390.6,86705.04
10,2018-06-02,3,C,1,0,0,2,0,5,10,5,15,12,9,7,9,14,7,6,0,3,4,1,1,0,2,1,114,REMICH Frontière,N2,Allemagne <-> Remich deux sens ,Allemagne,Remich,94650.09,67632.38
11,2018-06-02,3,C,3,4,2,7,5,8,6,5,7,13,7,9,13,12,13,8,13,5,5,7,8,2,2,1,165,WORMELDANGE Frontière,CR122B,Wormeldange <-> Allemagne deux sens ,Wormeldange,Allemagne,96998.64,74772.195
12,2018-06-02,3,C,7,2,1,2,5,2,8,21,33,26,39,45,46,29,32,28,33,25,20,19,15,13,12,12,475,SCHENGEN Frontière,N10,Allemagne <-> Schengen deux sens ,Allemagne,Schengen,94452.04,59671.875
15,2018-06-02,3,C,0,0,0,1,0,0,0,2,3,6,2,1,1,2,1,3,1,2,0,1,3,0,1,0,30,DUDELANGE Frontière,CR184,France <-> Luxembourg deux sens ,France,Luxembourg,73685.16,58403.06
16,2018-06-02,3,C,0,0,0,0,0,2,4,5,6,3,3,5,4,5,5,5,6,3,6,4,1,4,3,1,75,ESCH-ALZETTE Frontière,N4,France <-> Esch/Alzette deux sens ,France,Esch/Alzette,65805.016,61554.85
18,2018-06-02,3,C,11,11,13,12,21,27,31,55,38,28,29,39,31,35,25,29,25,20,13,15,9,7,6,3,533,RODANGE Frontière Belgique,N5F,Belgique <-> Rodange deux sens ,Belgique,Rodange,54827.676,68064.97
